id,loan_amnt,funded_amnt,funded_amnt_inv,term_months,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_d,collection_recovery_fee,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method
1474351,40000,40000,40000,60,11.8,885.75,10,1,75000,1,122018,0,2,0,0,9,0,24941,54.9,25,0,0,40017.04,40017.04,40000,17.04,0,0,1192020,0,40082.6,19-Jan,0,2,0,0,72561,1,2,0,0,47,47620,14,1,2,16203,41,45400,0,6,0,2,8062,15126,54.7,0,0,149,147,1,1,3,14,14,0,2,5,4,5,10,7,12,5,9,0,0,1,96,25,0,116760,72561,33400,71360,1
1474352,6000,6000,6000,36,20.89,225.72,10,2,63000,1,122018,0,1,0,0,7,1,1067,6.5,19,0,0,6045.26,6045.26,6000,45.26,0,0,1192020,0,6062.67,19-Jan,0,2,0,0,52837,2,3,2,3,2,51770,87,1,2,1067,70,16300,1,1,4,5,8806,15233,6.5,0,0,124,198,12,2,1,12,5,4,1,1,3,8,7,4,11,1,7,0,0,3,73.7,33.3,1,75751,52837,16300,59451,1
1474353,35000,35000,35000,36,8.19,1099.85,0,3,42000,1,122018,0,1,0,0,6,0,40,0.2,27,0,0,35007.965,35007.96,35000,7.96,0,0,1192020,0,35047.78,19-Jan,0,1,0,0,40,0,0,0,0,79,0,,1,2,40,0,18900,0,0,0,2,8,14360,0.3,0,0,162,161,12,12,5,89,19,0,1,1,1,5,3,6,19,1,6,0,0,1,100,0,0,18900,40,14400,0,1
1474354,16000,16000,16000,36,13.56,543.43,6,1,75000,0,122018,0,1,0,0,16,0,7821,39.9,24,0,0,16126.56333,16126.56,16000,126.56,0,0,1192020,0,16156.69,19-Feb,0,2,0,12237,374970,2,5,1,3,2,76825,85,3,4,1523,77,19600,8,1,7,9,23436,7635,37.9,0,0,232,58,6,2,2,6,2,1,6,7,7,7,12,10,10,7,16,0,0,6,95.5,28.6,0,403078,84646,12300,90228,1
1474355,12550,12550,12550,36,7.02,387.63,10,1,80000,2,122018,0,5,0,0,10,0,37235,74.9,28,0,0,12630.26533,12630.27,12550,80.27,0,0,1192020,0,12642.51,19-Feb,0,2,0,0,449075,0,4,1,2,7,133185,19,0,0,11167,62,49700,2,17,1,3,44908,11333,49.6,0,0,133,154,43,7,4,43,7,0,1,3,3,4,16,5,8,3,10,0,0,1,100,33.3,0,526321,170420,22500,192858,1
1474356,4500,4500,4500,36,10.72,146.73,9,2,55000,0,122018,0,1,0,1,5,0,0,0,35,0,0,4510.906111,4510.91,4500,10.91,0,0,1192020,0,4517.61,19-Jan,0,1,0,0,64123,1,3,3,4,2,64123,57,1,2,0,38,13500,4,0,4,6,12825,13500,0,0,0,163,147,12,2,0,18,2,0,0,0,2,9,21,2,14,0,5,0,0,4,100,0,0,88484,64123,13500,74984,1
1474357,7500,7500,7500,36,15.02,260.07,5,1,27046,1,122018,0,9,0,0,5,1,7646,32.4,9,0,0,7507.568417,7507.57,7500,7.57,0,0,1192020,0,7523.22,19-Jan,0,1,0,0,8752,0,1,0,1,23,1106,20,0,1,7646,30,23600,0,0,3,2,1750,15654,32.8,0,0,139,131,23,23,0,36,3,0,1,1,3,4,3,4,6,1,5,0,0,0,100,0,1,29248,8752,23300,5648,1
1474358,4800,4800,4800,36,7.56,149.45,4,1,57800,0,122018,0,2,0,0,13,0,6376,19.9,20,0,0,4821.168,4821.17,4800,21.17,0,0,1192020,0,4826.21,19-Jan,0,1,0,0,222062,1,5,1,1,8,21369,68,0,2,2687,44,32100,1,2,2,4,18505,6413,29.5,0,0,100,133,22,5,1,35,7,0,1,2,2,3,9,7,10,2,13,0,0,2,100,0,0,259080,27745,9100,31526,1
1474359,20000,20000,20000,36,8.19,628.49,5,2,105000,0,122018,0,2,0,0,7,0,34313,42,9,0,0,20005.57375,20005.57,20000,5.57,0,0,1192020,0,20028.32,19-Jan,0,1,0,0,34313,0,0,0,0,79,0,,2,3,14846,42,100100,0,0,2,3,4902,57311,48.9,0,0,79,207,9,9,0,15,9,0,4,5,4,5,1,7,8,5,7,0,0,2,100,25,0,100100,34313,91500,0,1
1474360,6500,6500,6500,36,8.81,206.13,3,1,43000,1,122018,0,2,0,0,10,0,2125,18.6,15,0,0,6557.15217,6557.15,6500,57.15,0,0,2192020,0,6565.1,19-Feb,0,1,0,0,194216,1,1,2,2,8,2592,50,0,2,1481,29,11400,0,0,3,5,19422,6775,23.9,0,0,116,50,20,6,1,20,6,0,4,4,5,5,5,8,9,4,10,0,0,3,93.3,0,0,207028,4717,8900,5142,1
1474362,12000,12000,12000,60,15.02,285.61,10,1,41000,0,122018,0,1,0,1,16,0,4547,5.3,25,0,0,12115.15,12115.15,12000,115.15,0,0,1192020,0,135.18,19-Feb,0,1,0,4714,69875,1,1,1,1,6,5835,90,3,5,1190,11,85800,1,2,1,6,4367,69039,3.8,0,0,131,193,8,6,1,8,6,0,6,7,11,16,3,14,21,7,16,0,0,4,100,0,0,214062,10382,71800,6500,1
1474363,36500,36500,36500,60,11.8,808.24,10,2,80000,0,122018,0,1,0,2,11,0,36759,39.7,17,0,0,36514.95431,36514.95,36500,14.95,0,0,1192020,0,36574.77,19-Jan,0,1,0,0,36759,0,0,0,0,134,0,,0,0,10516,40,92500,0,1,2,0,3342,49363,41.2,0,0,160,354,34,34,0,34,0,0,7,9,8,8,4,11,13,9,11,0,0,0,100,12.5,0,92500,36759,83900,0,1
1474364,13800,13800,13800,60,26.31,415.72,8,1,71000,0,122018,0,1,0,1,7,1,4880,43.2,15,0,0,14202.17704,14202.18,13800,402.18,0,0,1192020,0,14252.61,19-Feb,0,1,0,0,333892,0,2,0,2,14,12516,57,1,1,1501,52,11300,0,0,1,4,47699,0,100.1,0,0,203,141,9,9,1,9,6,1,1,4,1,1,8,4,6,4,7,0,0,1,93.3,100,1,356123,17396,1500,22168,1
1474365,10000,10000,10000,60,10.72,216.04,0.5,1,88000,0,122018,0,5,0,1,11,1,0,0,23,0,0,10074.48765,10074.49,10000,74.49,0,0,1192020,0,10089.38,19-Feb,0,2,0,0,224677,1,0,0,2,16,0,,1,1,0,0,42100,0,2,3,4,20425,27500,0,0,0,163,219,9,5,1,9,3,0,0,0,5,8,7,10,15,0,11,0,0,2,100,0,1,267575,0,27500,0,1
1474368,40000,40000,40000,60,8.19,814.7,4,1,130000,0,122018,0,1,0,0,29,0,63661,28.5,51,0,0,40452.04232,40452.04,40000,452.04,0,0,1192020,0,40488.44,19-Feb,0,1,0,0,372060,2,3,1,2,12,66806,61,6,9,8186,40,136200,1,9,6,11,12830,45506,32.1,0,0,185,196,0,0,4,0,4,0,5,9,14,16,12,25,35,9,29,0,0,7,100,7.1,0,487052,130467,67000,95435,0
1474369,15000,15000,15000,36,15.02,520.13,10,3,52000,1,122018,0,2,0,1,17,1,29923,36.6,25,0,0,15058.20583,15058.21,15000,58.21,0,0,1192020,0,15083.24,19-Jan,0,1,0,0,44000,1,3,1,2,3,14077,70,3,4,9260,43,81700,3,1,8,6,2588,38141,29.6,0,0,149,141,9,3,0,9,0,0,3,7,7,9,6,14,19,7,17,0,0,4,100,14.3,1,101955,44000,54200,20255,0
1474370,32000,32000,32000,60,22.35,890.19,4,1,82000,2,122018,0,5,0,0,13,0,23580,57,47,0,0,32990.22503,32990.23,32000,990.23,0,0,2192020,0,33069.7,19-Feb,0,2,0,0,333131,2,3,2,5,1,124062,83,0,0,8770,62,41400,1,2,2,6,25625,3692,84.7,0,0,160,213,39,1,3,39,5,0,3,7,4,6,27,9,17,7,13,0,0,2,100,75,0,368228,147642,24200,126878,1
1474371,14950,14950,14950,36,23.4,581.84,3,1,70000,1,122018,0,2,1,0,12,0,16707,52.2,20,0,0,15419.35298,15419.35,14950,469.35,0,0,2192020,0,14973.55,19-Feb,0,1,0,0,381879,2,1,0,1,13,4644,77,3,4,7407,56,32000,1,0,2,5,34716,9183,56.3,0,0,103,112,0,0,2,0,8,0,5,8,6,8,4,10,14,8,12,0,0,3,90,20,0,418000,21351,21000,6000,1
1474372,8000,8000,8000,36,12.98,269.48,10,3,89675,0,122018,0,1,0,1,14,0,5961,15.5,16,0,0,8028.842222,8028.84,8000,28.84,0,0,1192020,0,40.38,19-Feb,0,1,0,606,9148,1,1,1,1,12,3187,71,2,5,3098,21,38400,2,0,5,6,653,27897,17.5,0,0,12,72,5,5,0,5,2,1,4,6,10,11,1,13,14,6,14,0,0,3,100,0,0,42900,9148,33800,4500,1
1474373,5000,5000,5000,36,17.97,180.69,10,3,55992,0,122018,0,2,0,0,20,1,22901,45.2,39,0,0,5020.714583,5020.71,5000,20.71,0,0,1192020,0,5033.19,19-Jan,0,1,0,0,67262,1,3,2,6,6,44361,89,4,8,2116,67,50700,0,14,2,14,3540,18520,23.5,0,0,151,188,7,6,1,7,9,1,6,14,7,13,11,17,26,14,19,0,0,6,93.9,0,1,100790,67262,24200,50090,1
1474374,40000,40000,40000,36,8.81,1268.46,2,1,160000,1,122018,0,7,0,2,13,0,11998,36.7,32,0,0,40215.36,40215.36,40000,215.36,0,0,1192020,0,40264.3,19-Feb,0,1,0,0,618174,2,2,2,3,5,15656,88,3,3,4196,48,32700,1,7,7,8,47552,19648,29.1,0,0,150,202,7,5,3,7,1,1,2,3,8,10,12,9,15,3,13,0,0,7,96.8,0,0,659536,32354,27700,17795,1
1474375,20000,20000,20000,60,26.31,602.49,6,1,48800,1,122018,0,1,0,0,7,0,16825,54.8,21,0,0,20033.615,20033.62,20000,33.62,0,0,1192020,0,20092.09,18-Dec,0,1,0,0,301002,1,0,0,0,41,0,,0,2,8383,55,30700,0,0,1,5,43000,4444,74.9,0,0,41,223,21,5,7,37,5,0,3,6,3,8,1,6,13,6,7,0,0,2,95.2,33.3,0,316425,16825,17700,0,1
1474376,12000,12000,12000,60,19.92,317.4,10,2,36000,0,122018,0,1,0,0,4,0,8033,53.6,5,0,0,12013.28,12013.28,12000,13.28,0,0,1192020,0,12039.84,18-Dec,0,2,0,0,8033,0,0,0,0,,0,,0,1,3739,54,15000,0,1,1,1,2008,1161,76.3,0,0,,147,17,17,0,72,12,0,1,3,1,1,0,4,5,3,4,0,0,0,100,100,0,15000,8033,4900,0,1
1474377,15000,15000,15000,60,16.91,372.07,6,2,84025,1,122018,0,1,0,1,15,0,193,1.2,29,0,0,15056.37,15056.37,15000,56.37,0,0,1192020,0,15084.55,19-Feb,0,1,0,0,56828,3,10,3,4,1,56635,84,0,0,193,68,15900,2,1,1,4,3789,15707,1.2,0,0,146,94,31,1,0,31,1,0,1,1,5,6,23,5,6,1,15,0,0,3,86.2,0,0,83025,56828,15900,67125,1
1474378,6000,6000,6000,36,15.02,208.06,10,1,101000,0,122018,0,4,2,0,10,0,20803,73,18,0,0,6087.120735,6087.12,6000,87.12,0,0,1192020,0,6097.13,19-Feb,0,1,0,0,349151,3,1,1,1,4,12660,51,3,3,19178,63,28500,0,0,0,5,34915,2622,88,0,0,119,163,3,3,3,43,18,1,1,5,3,5,2,8,13,5,10,0,0,4,77.8,33.3,0,376274,33463,21800,24774,1
1474379,40000,40000,40000,60,16.14,975.71,7,2,60500,1,122018,0,6,0,1,8,0,798,4.7,10,0,0,40041.25,40041.25,40000,41.25,0,0,1192020,0,40112.98,19-Feb,0,1,0,0,4353,1,2,2,2,4,3391,75,2,4,582,20,17100,1,0,2,8,544,16302,4.7,0,0,84,40,7,4,0,7,0,0,4,4,5,5,3,5,5,4,8,0,0,6,100,0,0,21814,4353,17100,4545,1
1474380,1600,1600,1600,36,17.97,57.82,6,2,55000,0,122018,0,1,0,3,8,0,13653,23.9,28,0,0,1605.595333,1605.6,1600,5.6,0,0,1192020,0,1608.79,19-Jan,0,1,0,0,16154,2,1,2,6,1,2501,83,0,1,13344,26,57200,5,0,3,8,2019,42947,24.1,0,0,127,147,18,1,0,18,1,0,2,2,5,10,14,6,13,2,8,0,0,2,100,20,0,61830,16154,56600,3000,1
1474381,6000,6000,6000,36,8.19,188.55,2,2,80000,0,122018,0,1,0,0,8,0,922,4,10,0,0,6027.118,6027.12,6000,27.12,0,0,1192020,0,6032.58,19-Jan,0,1,0,0,21716,0,2,1,2,8,20794,56,0,0,422,36,23300,2,0,3,2,2715,15378,3.9,0,0,46,69,53,8,0,67,2,0,2,4,2,4,3,5,7,4,8,0,0,1,100,0,0,60300,21716,16000,37000,1
1474382,4000,4000,4000,36,10.72,130.43,4,2,50000,0,122018,0,1,0,0,5,0,1469,38.7,8,0,0,4002.684444,4002.68,4000,2.68,0,0,1192020,0,4007.44,18-Dec,0,1,0,0,21527,0,2,0,0,31,20058,57,0,1,620,55,3800,0,3,1,1,4305,180,77.5,0,0,53,63,23,23,0,63,8,0,1,2,1,1,4,3,4,2,5,0,0,0,87.5,100,0,39013,21527,800,35213,1
1474383,5600,5600,5600,36,12.98,188.64,10,3,52000,0,122018,0,2,1,1,12,0,11516,17.9,26,0,0,5618.168444,5618.17,5600,18.17,0,0,1192020,0,5626.25,19-Jan,0,1,0,0,31074,1,2,1,1,5,19558,72,0,1,5605,34,64400,0,14,1,2,2590,49843,12.6,0,0,136,193,15,5,0,15,5,0,3,5,6,7,10,10,16,5,12,0,1,1,96.2,0,0,91400,31074,57000,27000,1
1474384,15000,15000,15000,60,12.98,341.15,5,2,44000,1,122018,0,1,0,0,12,0,5464,17.2,18,0,0,15012.4425,15012.44,15000,12.44,0,0,1192020,0,15034.07,18-Dec,0,1,0,1287,50569,0,8,0,1,20,45105,81,1,2,3982,58,31700,0,2,0,3,4214,26236,17.2,0,0,136,269,9,9,0,9,,0,3,3,4,6,10,4,8,3,12,0,0,1,100,0,0,87615,50569,31700,55915,1
1474385,1200,1200,1200,36,10.72,39.13,0,2,24414,2,122018,0,7,0,2,6,1,618,5,21,0,0,1200.8212,1200.82,1200,0.82,0,0,1192020,0,1202.25,18-Dec,0,1,0,0,618,0,0,0,0,57,0,0,1,2,353,5,12100,0,0,2,2,103,4000,6,0,0,131,291,7,7,0,22,1,0,2,6,2,5,8,6,13,4,6,0,0,1,71,0,1,12100,618,8000,0,1
1474386,10500,10500,10500,36,8.19,329.96,10,1,106000,1,122018,0,2,0,1,18,0,17252,13,37,0,0,10588.1893,10588.19,10500,88.19,0,0,1192020,0,10597.75,19-Feb,0,1,0,0,304118,1,4,2,6,7,104248,65,3,5,7573,23,132600,1,0,2,13,16895,93006,12.7,0,0,150,219,1,1,3,12,1,0,3,5,7,10,9,13,25,5,18,0,0,5,100,0,0,442367,121500,106500,123735,1
1474387,4200,4200,4200,36,14.47,144.51,3,2,26000,1,122018,0,1,0,0,7,0,5850,49.2,8,0,0,4206.755333,4206.76,4200,6.76,0,0,1192020,0,4213.51,19-Jan,0,1,0,0,15419,1,3,1,2,5,9569,66,0,3,3166,58,11900,0,3,0,5,2203,2779,59.7,0,0,84,26,14,5,0,14,15,1,3,4,3,3,4,4,4,4,7,0,0,1,87.5,0,0,26399,15419,6900,14499,1
1474388,12000,12000,12000,60,17.97,304.53,9,2,37000,0,122018,0,2,0,0,10,1,9694,40.1,18,0,0,12019.767,12019.77,12000,19.77,0,0,1192020,0,12043.73,19-Jan,0,1,0,0,9694,1,0,0,0,,0,,1,3,5069,40,24200,0,0,0,3,969,2609,76.9,0,0,,69,5,5,0,26,18,0,2,5,3,5,0,10,18,5,10,0,0,1,100,66.7,1,24200,9694,11300,0,1
1474389,25000,25000,25000,60,11.8,553.59,0,3,24744,2,122018,0,1,0,0,4,0,15671,78.4,12,0,0,25131.10889,25131.11,25000,131.11,0,0,1192020,0,25163.89,19-Jan,0,2,0,0,409834,0,1,0,1,18,3184,78,0,0,15671,78,20000,0,3,0,1,102459,3329,82.5,0,0,91,228,46,18,4,228,,0,1,1,1,2,5,2,3,1,4,0,0,0,100,100,0,437305,18855,19000,4105,0
1474390,16800,16800,16800,60,14.47,395.02,5,1,185000,0,122018,0,5,0,0,59,0,32700,20.2,92,0,0,16822.28447,16822.28,16800,22.28,0,0,1192020,0,16849.29,19-Feb,0,1,0,0,784861,2,27,2,4,1,522730,121,3,8,14775,88,161600,1,0,4,12,14015,100001,24.4,0,0,175,368,1,1,1,1,7,0,8,10,20,23,31,31,60,10,59,0,0,5,100,0,0,821541,555430,132200,413452,1
1474391,10000,10000,10000,60,14.47,235.13,4,1,73000,1,122018,0,5,0,0,11,0,4819,23.3,36,0,0,10009.2425,10009.24,10000,9.24,0,0,1192020,0,10025.32,18-Dec,0,1,0,0,168277,0,3,1,2,9,20902,74,2,5,725,53,20700,1,2,1,8,15298,11790,10.7,0,0,153,203,7,7,2,7,7,5,3,4,5,14,14,7,20,4,11,0,0,3,82.4,0,0,202189,25721,13200,28264,1
1474392,1500,1500,1475,36,7.56,46.71,0,3,70000,0,122018,0,5,2,2,23,0,1140,1.1,41,0,0,1503.465,1478.41,1500,3.47,0,0,1192020,0,1504.73,19-Jan,0,1,0,0,79992,5,3,2,5,3,18784,69,3,6,420,15,107300,0,2,5,11,3809,82097,1.3,0,0,131,517,2,2,2,2,2,0,5,7,10,18,8,19,31,7,23,0,0,5,95,0,0,201977,19924,83200,27177,1
1474393,8000,8000,8000,36,10.72,260.86,2,1,115000,0,122018,0,2,0,1,4,0,11153,27.3,5,0,0,8019.056667,8019.06,8000,19.06,0,0,1192020,0,8028.59,19-Jan,0,1,0,0,22597,0,1,1,2,7,11444,92,0,1,10869,42,40900,2,0,5,3,5649,29747,27.3,0,0,19,63,15,7,0,15,0,0,3,3,3,3,2,3,3,3,4,0,0,1,100,0,0,53300,22597,40900,12400,1
1474394,16000,16000,16000,60,13.56,368.66,10,1,93000,1,122018,0,1,0,0,10,1,52631,32.5,23,0,0,16240.71619,16240.72,16000,240.72,0,0,2192020,0,16252.77,19-Feb,0,1,0,0,302398,0,2,0,1,15,68954,,1,3,8829,33,84500,2,9,0,4,33600,18635,39.9,0,0,157,114,12,12,1,13,15,0,2,4,4,6,12,7,10,4,10,0,0,1,100,33.3,1,368512,121585,31000,92617,1
1474395,13500,13500,13500,36,8.19,424.23,7,1,59000,0,122018,0,2,0,2,9,1,6924,33.6,19,0,0,13645.91148,13645.91,13500,145.91,0,0,1192020,0,13652.05,19-Feb,0,1,0,0,93208,0,4,1,2,10,86284,80,1,3,4891,67,20600,5,1,6,5,10356,10109,32.6,0,0,151,92,7,7,0,74,0,0,1,3,2,4,9,5,10,3,9,0,0,2,100,0,1,112876,93208,15000,92276,1
1474396,29000,29000,29000,36,8.19,911.3,10,1,59000,1,122018,0,2,0,0,15,0,7859,15.6,34,0,0,29197.27583,29197.28,29000,197.28,0,0,1192020,0,29223.67,19-Jan,0,1,0,0,124689,0,1,1,1,11,20686,80,0,1,4800,33,50300,1,0,1,2,8906,29541,21,0,0,132,162,19,11,2,53,11,0,2,2,8,13,9,11,21,2,15,0,0,1,100,0,0,205895,28705,37400,25925,1
1474397,10000,10000,10000,60,14.47,235.13,6,2,43000,0,122018,0,2,0,0,10,1,7396,35.7,59,0,0,10013.02189,10013.02,10000,13.02,0,0,1192020,0,10021.06,18-Dec,0,1,0,0,43758,1,2,1,1,7,36362,80,3,5,4263,66,20700,7,9,14,6,4376,6458,41.3,0,0,139,315,4,4,2,12,7,0,2,8,2,22,8,8,49,8,10,0,0,4,100,0,1,66164,43758,11000,45464,1
1474398,40000,40000,40000,36,7.56,1245.36,2,3,115000,1,122018,0,1,0,0,15,1,11324,27.6,22,0,0,40242.97418,40242.97,40000,242.97,0,0,1192020,0,40276.57,19-Jan,0,1,0,0,60248,0,10,1,2,9,48924,62,1,3,8642,50,41000,0,1,2,5,4017,26176,30.2,0,0,168,80,10,9,0,10,9,4,4,4,4,5,16,5,6,4,15,0,0,2,81.8,0,1,120390,60248,37500,79390,1
1474399,8000,8000,8000,36,7.02,247.09,10,3,55000,1,122018,0,5,0,4,15,0,7177,5.3,36,0,0,8021.84,8021.84,8000,21.84,0,0,1192020,0,8028.08,19-Feb,0,1,0,0,203739,7,1,1,2,9,5668,54,6,8,5448,9,136300,2,3,6,11,13583,121851,5,0,0,61,167,4,4,3,4,1,0,3,5,11,20,8,13,24,5,15,0,0,8,100,0,0,378347,12845,128300,10547,1
1474400,7000,7000,7000,36,18.94,256.38,0.5,1,60000,1,122018,0,1,0,1,9,0,10668,55.6,12,0,0,7160.809652,7160.81,7000,160.81,0,0,1192020,0,7168.18,19-Feb,0,1,0,0,228735,1,2,1,2,5,16873,74,3,3,3875,66,19200,1,1,2,6,25415,4888,54.7,0,0,136,58,10,5,1,10,5,0,3,5,4,4,5,6,6,5,9,0,0,5,100,0,0,245570,27541,10800,22670,1
1474401,1500,1500,1500,36,13.56,50.95,2,2,28000,1,122018,0,2,0,1,17,0,1073,6.5,28,0,0,1525.373766,1525.37,1500,25.37,0,0,2192020,0,1526.5,19-Feb,0,1,0,0,44781,5,10,4,6,2,43708,101,1,1,717,75,16600,1,1,2,7,2634,15527,6.5,0,0,89,87,3,2,0,3,5,0,3,3,7,10,14,7,14,3,17,0,0,5,100,0,0,59984,44781,16600,43384,1
1474402,13525,13525,13525,36,15.02,468.99,5,2,144000,1,122018,0,1,1,1,23,0,27019,27.7,31,0,0,13543.27896,13543.28,13525,18.28,0,0,1192020,0,13554.57,19-Feb,0,1,0,0,86023,1,4,1,3,12,59004,58,2,2,13200,41,97600,1,1,2,6,3740,64796,29.1,0,0,57,87,6,6,0,9,6,0,4,5,14,15,10,18,20,5,23,0,0,4,96.8,7.1,0,207797,86023,91400,102321,1
1474403,25000,25000,25000,36,6.46,765.77,5,1,98000,0,122018,0,1,0,0,9,0,22343,60.7,14,0,0,25125.38903,25125.39,25000,125.39,0,0,1192020,0,25143.33,19-Jan,0,1,0,107,301927,0,2,0,0,32,28781,57,1,2,7877,58,36800,0,5,0,3,33547,10023,44,0,0,159,174,11,11,3,38,15,0,1,3,2,2,2,6,9,3,9,0,0,1,100,0,0,342991,51124,17900,50901,0
1474404,10000,10000,10000,36,10.72,326.07,2,2,70000,1,122018,0,10,2,1,17,0,13757,29.6,45,0,0,10129.75442,10129.75,10000,129.75,0,0,1192020,0,10141.66,19-Feb,0,1,0,0,51753,2,14,2,4,2,37996,52,0,0,7805,43,46500,1,2,3,4,3044,32743,29.6,0,0,159,176,25,2,0,28,2,0,3,3,3,9,28,3,17,3,17,0,1,2,95.3,0,0,119369,51753,46500,72869,1
1474405,15000,15000,15000,36,8.19,471.37,10,2,60000,1,122018,0,1,0,0,24,1,10958,18.5,33,0,0,15068.255,15068.25,15000,68.25,0,0,1192020,0,15075.08,19-Feb,0,1,0,0,76876,2,4,2,5,2,65918,84,1,4,4142,56,59300,4,1,2,9,3203,24986,28.2,0,0,67,132,3,2,1,3,11,0,4,7,9,11,9,20,23,7,24,0,0,3,100,0,1,137567,76876,34800,78267,1
1474406,10000,10000,10000,36,8.81,317.12,1,1,30000,0,122018,0,2,0,0,3,0,7104,52.6,5,0,0,10097.91799,10097.92,10000,97.92,0,0,1192020,0,10102.81,19-Feb,0,1,0,0,143222,0,0,0,0,,0,,0,0,7104,53,13500,0,0,0,1,47741,396,94.7,0,0,,103,49,18,1,49,13,0,1,1,1,1,0,2,3,1,3,0,0,0,100,100,0,153420,7104,7500,0,0
1474407,3700,3700,3700,36,12.98,124.64,3,2,80000,0,122018,0,2,1,0,12,0,6571,47.6,21,0,0,3716.006778,3716.01,3700,16.01,0,0,1192020,0,18.68,19-Feb,0,1,0,0,104510,0,7,0,1,23,97939,135,0,2,3142,121,13800,1,0,0,3,8709,5036,42.1,0,0,145,157,13,13,1,13,23,6,2,3,3,6,11,5,9,3,12,0,0,0,38.1,0,0,86216,104510,8700,72416,1
1474408,5500,5500,5500,36,11.31,180.88,10,1,38000,1,122018,0,1,0,2,10,0,912,4,16,0,0,5598.998774,5599,5500,99,0,0,1192020,0,5602.46,19-Feb,0,1,0,968,194945,2,2,3,3,3,18781,92,2,4,501,46,22700,2,0,5,7,19495,19388,4.5,0,0,177,138,0,0,2,0,0,0,2,2,5,6,5,7,9,2,10,0,0,5,100,0,0,225829,19693,20300,20432,1
1474409,5800,5800,5800,36,8.81,183.93,6,1,120000,1,122018,0,1,0,2,19,0,6870,26.9,24,0,0,5874.361612,5874.36,5800,74.36,0,0,1192020,0,5877.2,19-Feb,0,1,0,0,239156,4,7,2,5,3,80789,84,2,4,2831,72,25500,3,1,3,9,13286,14178,28,0,0,81,59,3,3,1,3,1,0,5,7,8,8,12,11,11,7,19,0,0,4,100,14.3,0,281034,87659,19700,96469,1
1474410,16000,16000,16000,36,14.47,550.51,2,1,65000,0,122018,0,2,0,1,11,0,50542,87.7,20,0,0,16008.74964,16008.75,16000,8.75,0,0,1192020,0,16028.04,19-Feb,0,1,0,0,142558,1,4,0,1,20,12023,27,1,1,22285,62,57600,1,2,3,2,12960,3535,91.2,0,0,139,223,0,0,3,31,0,0,4,5,4,7,7,6,10,5,11,0,0,1,100,75,0,200966,62565,40300,44160,1
1474411,3400,3400,3400,36,11.8,112.61,5,3,22000,0,122018,0,2,0,1,13,0,2481,5.5,15,0,0,3459.633836,3459.63,3400,59.63,0,0,2192020,0,3461.86,19-Feb,0,1,0,0,10926,2,2,4,4,3,8445,91,1,3,1254,20,45200,3,0,4,7,840,26748,6.5,0,0,12,53,12,3,0,29,6,0,2,4,4,4,4,11,11,4,13,0,0,5,100,0,0,54500,10926,28600,9300,1
1474412,4500,4500,4500,36,15.02,156.04,10,2,39000,1,122018,0,1,0,3,16,0,3360,20.9,27,0,0,4565.382173,4565.38,4500,65.38,0,0,1192020,0,4571.01,19-Feb,0,1,0,0,45526,2,2,1,3,3,42166,98,2,5,1682,54,16100,1,0,3,8,2845,3818,30.6,0,0,65,117,6,3,1,8,3,1,1,5,3,3,10,14,16,5,16,0,0,3,100,0,0,68489,45526,5500,52389,1
1474413,8000,8000,8000,36,8.81,253.7,5,1,120000,0,122018,0,5,0,1,22,0,3698,13.5,31,0,0,8002.548444,8002.55,8000,2.55,0,0,1192020,0,8008.42,18-Dec,0,1,0,698,362697,2,16,2,2,3,117891,108,0,1,3698,89,27400,1,0,2,4,16486,23702,13.5,0,0,108,233,23,3,1,23,3,0,1,1,5,9,21,5,9,1,22,0,0,2,100,0,0,382565,121589,27400,109694,1
